StacksLocus	SymbioLocus	PercentIdent	Length	Mismatch	GapOpen	QStart	QEnd	Sstart	SEnd	Evalue	BitScore
CLocus_44756_Sample_50_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_50_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_51_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_51_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_51_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_51_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_51_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_51_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_42_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_42_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_42_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_42_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_42_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_42_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_43_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_43_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_43_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_43_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_43_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_43_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_44_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_44_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_44_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_44_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_44_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_44_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_45_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_45_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_45_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_45_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_45_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_45_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_46_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_46_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_46_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_46_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_46_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_46_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_47_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_47_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_47_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_47_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_47_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_47_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_52_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_52_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_52_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_52_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_52_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_52_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_53_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_53_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_53_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_53_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_53_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_53_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_54_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_54_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_54_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_54_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_54_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_54_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_55_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_55_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_55_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_55_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_55_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_55_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_56_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_56_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_56_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_56_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_56_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_56_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_57_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_57_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_57_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_57_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_57_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_57_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_58_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_58_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_58_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_58_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_58_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_58_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_59_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_59_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_59_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_59_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_59_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_59_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_60_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_60_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_60_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_60_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_60_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_60_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_61_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_61_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_61_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_61_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_61_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_61_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_62_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_62_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_62_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_62_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_62_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_62_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_63_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_63_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_63_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_63_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_63_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_63_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_64_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_64_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_64_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_64_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_64_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_64_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_65_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_65_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_65_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_65_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_65_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_65_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_66_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_66_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_66_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_66_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_66_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_66_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_67_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_67_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_67_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_67_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_67_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_67_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_68_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_68_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_68_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_68_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_68_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_68_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_69_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_69_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_69_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_69_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_69_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_69_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_70_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_70_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_70_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_70_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_70_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_70_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_71_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_71_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_71_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_71_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_71_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_71_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_72_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_72_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_72_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_72_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_72_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_72_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_73_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_73_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_73_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_73_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_73_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_73_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_74_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_74_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_74_Locus_44756_Allele_0	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_74_Locus_44756_Allele_1	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
CLocus_44756_Sample_74_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold13640	76.692	133	31	0	156	288	8699	8831	2.14e-10	75
CLocus_44756_Sample_74_Locus_44756_Allele_1	Smic1_04-503SCI.03.scaffold15042	84	75	12	0	179	253	7159	7233	7.71e-10	73.1
CLocus_44756_Sample_75_Locus_44756_Allele_0	Smic2_CassKB8.scaffold5032	78.261	115	25	0	174	288	3622	3508	2.14e-10	75
